topic-id,topic-code,topic-number,topic-name,unit,module,lesson-path,source-path,layer,nearest-integer-layer,course-map-index
1319,PAL.6.5.2,6.5.2,Interior Angles of Polygons,6. Geometry,6.5. Polygons,6. Geometry/6.5. Polygons/Lessons/6.5.2. Interior Angles of Polygons.md,6. Geometry/6.5. Polygons/Source/6.5.2. Interior Angles of Polygons,37,37,171
1321,PAL.6.5.3,6.5.3,Exterior Angles of Polygons,6. Geometry,6.5. Polygons,6. Geometry/6.5. Polygons/Lessons/6.5.3. Exterior Angles of Polygons.md,6. Geometry/6.5. Polygons/Source/6.5.3. Exterior Angles of Polygons,40,40,172
1515,PAL.6.5.4,6.5.4,Congruent Polygons,6. Geometry,6.5. Polygons,6. Geometry/6.5. Polygons/Lessons/6.5.4. Congruent Polygons.md,6. Geometry/6.5. Polygons/Source/6.5.4. Congruent Polygons,43,43,173
1322,PAL.6.5.5,6.5.5,Regular Polygons,6. Geometry,6.5. Polygons,6. Geometry/6.5. Polygons/Lessons/6.5.5. Regular Polygons.md,6. Geometry/6.5. Polygons/Source/6.5.5. Regular Polygons,41,41,174
1386,PAL.6.5.6,6.5.6,The Perimeter of a Polygon,6. Geometry,6.5. Polygons,6. Geometry/6.5. Polygons/Lessons/6.5.6. The Perimeter of a Polygon.md,6. Geometry/6.5. Polygons/Source/6.5.6. The Perimeter of a Polygon,42,42,175
1459,PAL.6.6.1,6.6.1,Classifying Quadrilaterals,6. Geometry,6.6. Quadrilaterals,6. Geometry/6.6. Quadrilaterals/Lessons/6.6.1. Classifying Quadrilaterals.md,6. Geometry/6.6. Quadrilaterals/Source/6.6.1. Classifying Quadrilaterals,30,30,176
1461,PAL.6.6.2,6.6.2,Properties of Rectangles and Squares,6. Geometry,6.6. Quadrilaterals,6. Geometry/6.6. Quadrilaterals/Lessons/6.6.2. Properties of Rectangles and Squares.md,6. Geometry/6.6. Quadrilaterals/Source/6.6.2. Properties of Rectangles and Squares,43,43,177
1460,PAL.6.6.3,6.6.3,Properties of Trapezoids,6. Geometry,6.6. Quadrilaterals,6. Geometry/6.6. Quadrilaterals/Lessons/6.6.3. Properties of Trapezoids.md,6. Geometry/6.6. Quadrilaterals/Source/6.6.3. Properties of Trapezoids,43,43,178
1352,PAL.6.7.1,6.7.1,Areas of Rectangles and Squares,6. Geometry,6.7. Area and Perimeter,6. Geometry/6.7. Area and Perimeter/Lessons/6.7.1. Areas of Rectangles and Squares.md,6. Geometry/6.7. Area and Perimeter/Source/6.7.1. Areas of Rectangles and Squares,44,44,179
1399,PAL.6.7.2,6.7.2,Areas of Parallelograms,6. Geometry,6.7. Area and Perimeter,6. Geometry/6.7. Area and Perimeter/Lessons/6.7.2. Areas of Parallelograms.md,6. Geometry/6.7. Area and Perimeter/Source/6.7.2. Areas of Parallelograms,45,45,180
1397,PAL.6.7.3,6.7.3,Areas of Triangles,6. Geometry,6.7. Area and Perimeter,6. Geometry/6.7. Area and Perimeter/Lessons/6.7.3. Areas of Triangles.md,6. Geometry/6.7. Area and Perimeter/Source/6.7.3. Areas of Triangles,45,45,181
1353,PAL.6.7.4,6.7.4,Areas of Trapezoids,6. Geometry,6.7. Area and Perimeter,6. Geometry/6.7. Area and Perimeter/Lessons/6.7.4. Areas of Trapezoids.md,6. Geometry/6.7. Area and Perimeter/Source/6.7.4. Areas of Trapezoids,46,46,182
1468,PAL.6.7.5,6.7.5,Areas and Perimeters of Composite Shapes,6. Geometry,6.7. Area and Perimeter,6. Geometry/6.7. Area and Perimeter/Lessons/6.7.5. Areas and Perimeters of Composite Shapes.md,6. Geometry/6.7. Area and Perimeter/Source/6.7.5. Areas and Perimeters of Composite Shapes,47,47,183
1435,PAL.6.7.6,6.7.6,The Area Between Two Shapes,6. Geometry,6.7. Area and Perimeter,6. Geometry/6.7. Area and Perimeter/Lessons/6.7.6. The Area Between Two Shapes.md,6. Geometry/6.7. Area and Perimeter/Source/6.7.6. The Area Between Two Shapes,48,48,184
2478,PAL.7.1.1,7.1.1,Introduction to Statistics,7. Statistics,7.1. Summarizing Data,7. Statistics/7.1. Summarizing Data/Lessons/7.1.1. Introduction to Statistics.md,7. Statistics/7.1. Summarizing Data/Source/7.1.1. Introduction to Statistics,0,0,185
2479,PAL.7.1.2,7.1.2,The Mean of a Data Set,7. Statistics,7.1. Summarizing Data,7. Statistics/7.1. Summarizing Data/Lessons/7.1.2. The Mean of a Data Set.md,7. Statistics/7.1. Summarizing Data/Source/7.1.2. The Mean of a Data Set,21,21,186
3749,PAL.7.1.3,7.1.3,The Median of a Data Set,7. Statistics,7.1. Summarizing Data,7. Statistics/7.1. Summarizing Data/Lessons/7.1.3. The Median of a Data Set.md,7. Statistics/7.1. Summarizing Data/Source/7.1.3. The Median of a Data Set,22,22,187
3579,PAL.7.1.4,7.1.4,The Mode of a Data Set,7. Statistics,7.1. Summarizing Data,7. Statistics/7.1. Summarizing Data/Lessons/7.1.4. The Mode of a Data Set.md,7. Statistics/7.1. Summarizing Data/Source/7.1.4. The Mode of a Data Set,1,1,188
2480,PAL.7.1.5,7.1.5,"Range, Quartiles, and IQR",7. Statistics,7.1. Summarizing Data,"7. Statistics/7.1. Summarizing Data/Lessons/7.1.5. Range, Quartiles, and IQR.md","7. Statistics/7.1. Summarizing Data/Source/7.1.5. Range, Quartiles, and IQR",23,23,189
2481,PAL.7.1.6,7.1.6,Mean Absolute Deviation,7. Statistics,7.1. Summarizing Data,7. Statistics/7.1. Summarizing Data/Lessons/7.1.6. Mean Absolute Deviation.md,7. Statistics/7.1. Summarizing Data/Source/7.1.6. Mean Absolute Deviation,22,22,190
3043,PAL.7.1.7,7.1.7,Comparing Data Sets Using Measures of Centrality,7. Statistics,7.1. Summarizing Data,7. Statistics/7.1. Summarizing Data/Lessons/7.1.7. Comparing Data Sets Using Measures of Centrality.md,7. Statistics/7.1. Summarizing Data/Source/7.1.7. Comparing Data Sets Using Measures of Centrality,23,23,191
2498,PAL.7.1.8,7.1.8,Comparing Data Sets Using Range and Quartiles,7. Statistics,7.1. Summarizing Data,7. Statistics/7.1. Summarizing Data/Lessons/7.1.8. Comparing Data Sets Using Range and Quartiles.md,7. Statistics/7.1. Summarizing Data/Source/7.1.8. Comparing Data Sets Using Range and Quartiles,25,25,192
6188,PAL.7.1.9,7.1.9,Comparing Data Set Visualizations Using Standard Deviation and MAD,7. Statistics,7.1. Summarizing Data,7. Statistics/7.1. Summarizing Data/Lessons/7.1.9. Comparing Data Set Visualizations Using Standard Deviation and MAD.md,7. Statistics/7.1. Summarizing Data/Source/7.1.9. Comparing Data Set Visualizations Using Standard Deviation and MAD,26,26,193
6363,PAL.7.1.10,7.1.10,Comparing Data Sets Using Standard Deviation and MAD,7. Statistics,7.1. Summarizing Data,7. Statistics/7.1. Summarizing Data/Lessons/7.1.10. Comparing Data Sets Using Standard Deviation and MAD.md,7. Statistics/7.1. Summarizing Data/Source/7.1.10. Comparing Data Sets Using Standard Deviation and MAD,27,27,194
2517,PAL.7.1.11,7.1.11,Outliers,7. Statistics,7.1. Summarizing Data,7. Statistics/7.1. Summarizing Data/Lessons/7.1.11. Outliers.md,7. Statistics/7.1. Summarizing Data/Source/7.1.11. Outliers,1,1,195
3755,PAL.7.1.12,7.1.12,Removing Outliers,7. Statistics,7.1. Summarizing Data,7. Statistics/7.1. Summarizing Data/Lessons/7.1.12. Removing Outliers.md,7. Statistics/7.1. Summarizing Data/Source/7.1.12. Removing Outliers,24,24,196
2509,PAL.7.2.1,7.2.1,Frequency Tables,7. Statistics,7.2. Representing Data,7. Statistics/7.2. Representing Data/Lessons/7.2.1. Frequency Tables.md,7. Statistics/7.2. Representing Data/Source/7.2.1. Frequency Tables,1,1,197
2499,PAL.7.2.2,7.2.2,Dot Plots,7. Statistics,7.2. Representing Data,7. Statistics/7.2. Representing Data/Lessons/7.2.2. Dot Plots.md,7. Statistics/7.2. Representing Data/Source/7.2.2. Dot Plots,2,2,198
2500,PAL.7.2.3,7.2.3,Measuring Centrality From Dot Plots,7. Statistics,7.2. Representing Data,7. Statistics/7.2. Representing Data/Lessons/7.2.3. Measuring Centrality From Dot Plots.md,7. Statistics/7.2. Representing Data/Source/7.2.3. Measuring Centrality From Dot Plots,23,23,199
2501,PAL.7.2.4,7.2.4,Measuring Range and MAD From Dot Plots,7. Statistics,7.2. Representing Data,7. Statistics/7.2. Representing Data/Lessons/7.2.4. Measuring Range and MAD From Dot Plots.md,7. Statistics/7.2. Representing Data/Source/7.2.4. Measuring Range and MAD From Dot Plots,24,24,200
3757,PAL.7.2.5,7.2.5,Measuring Quartiles and IQR From Dot Plots,7. Statistics,7.2. Representing Data,7. Statistics/7.2. Representing Data/Lessons/7.2.5. Measuring Quartiles and IQR From Dot Plots.md,7. Statistics/7.2. Representing Data/Source/7.2.5. Measuring Quartiles and IQR From Dot Plots,24,24,201
2502,PAL.7.2.6,7.2.6,"Symmetry, Skew, and Outliers",7. Statistics,7.2. Representing Data,"7. Statistics/7.2. Representing Data/Lessons/7.2.6. Symmetry, Skew, and Outliers.md","7. Statistics/7.2. Representing Data/Source/7.2.6. Symmetry, Skew, and Outliers",25,25,202
2482,PAL.7.2.7,7.2.7,Box Plots,7. Statistics,7.2. Representing Data,7. Statistics/7.2. Representing Data/Lessons/7.2.7. Box Plots.md,7. Statistics/7.2. Representing Data/Source/7.2.7. Box Plots,24,24,203
2510,PAL.7.2.8,7.2.8,Histograms,7. Statistics,7.2. Representing Data,7. Statistics/7.2. Representing Data/Lessons/7.2.8. Histograms.md,7. Statistics/7.2. Representing Data/Source/7.2.8. Histograms,23,23,204
2516,PAL.7.2.9,7.2.9,Comparing Measures of Center,7. Statistics,7.2. Representing Data,7. Statistics/7.2. Representing Data/Lessons/7.2.9. Comparing Measures of Center.md,7. Statistics/7.2. Representing Data/Source/7.2.9. Comparing Measures of Center,26,26,205
3758,PAL.7.2.10,7.2.10,Comparing Measures of Spread,7. Statistics,7.2. Representing Data,7. Statistics/7.2. Representing Data/Lessons/7.2.10. Comparing Measures of Spread.md,7. Statistics/7.2. Representing Data/Source/7.2.10. Comparing Measures of Spread,27,27,206
